,MSNDATE,LATITUDE,LONGITUDE,cluster,Date,Tons
6819,745,49.18,-0.16999999999999996,0,1944-07-18,0.0
7056,746,48.13,11.580000000000002,0,1944-07-19,62.0
6822,745,49.18,-0.16999999999999996,0,1944-07-18,49.0
6823,745,54.33,10.15,0,1944-07-18,4.0
6939,746,48.13,11.580000000000002,0,1944-07-19,23.0
6824,745,54.33,10.15,0,1944-07-18,3.0
6826,745,54.33,10.15,0,1944-07-18,4.0
6827,745,54.33,10.15,0,1944-07-18,3.0
6828,745,47.65,9.5,0,1944-07-18,50.0
6829,745,47.65,9.5,0,1944-07-18,53.0
6830,745,47.65,9.5,0,1944-07-18,60.0
6831,745,54.15,13.769999999999998,0,1944-07-18,41.0
6832,745,54.15,13.769999999999998,0,1944-07-18,0.0
6833,745,54.15,13.769999999999998,0,1944-07-18,40.0
6825,745,54.15,13.769999999999998,0,1944-07-18,3.0
6940,746,48.13,11.580000000000002,0,1944-07-19,33.0
6941,746,48.13,11.580000000000002,0,1944-07-19,30.0
6942,746,48.13,11.580000000000002,0,1944-07-19,23.0
7049,746,48.13,11.580000000000002,0,1944-07-19,33.0
7050,746,48.13,11.580000000000002,0,1944-07-19,42.0
7051,746,47.72,10.3,0,1944-07-19,58.0
7052,746,48.37,10.88,0,1944-07-19,5.0
7053,746,48.13,11.580000000000002,0,1944-07-19,52.0
7054,746,48.13,11.580000000000002,0,1944-07-19,65.0
6821,745,49.18,-0.16999999999999996,0,1944-07-18,22.0
7057,746,48.13,11.580000000000002,0,1944-07-19,49.0
7059,746,47.43,-0.5300000000000002,0,1944-07-19,66.0
7040,746,48.13,11.580000000000002,0,1944-07-19,23.0
6820,745,49.18,-0.16999999999999996,0,1944-07-18,0.0
7058,746,48.45,-2.03,0,1944-07-19,30.0
7060,746,48.17,10.87,0,1944-07-19,30.0
7061,746,48.17,10.87,0,1944-07-19,0.0
7062,746,48.17,10.87,0,1944-07-19,3.0
7063,746,48.17,10.87,0,1944-07-19,30.0
7064,746,48.17,10.87,0,1944-07-19,30.0
7065,746,48.17,10.87,0,1944-07-19,33.0
7048,746,48.13,11.580000000000002,0,1944-07-19,70.0
7066,746,48.17,10.87,0,1944-07-19,0.0
7047,746,48.13,11.580000000000002,0,1944-07-19,30.0
7042,746,50.35,7.6,0,1944-07-19,81.0
7045,746,50.35,7.6,0,1944-07-19,54.0
7029,746,49.98,10.63,0,1944-07-19,15.0
7030,746,49.87,8.65,0,1944-07-19,2.0
7031,746,49.87,8.65,0,1944-07-19,0.0
7032,746,48.13,11.580000000000002,0,1944-07-19,23.0
7033,746,48.13,11.580000000000002,0,1944-07-19,33.0
7034,746,48.13,11.580000000000002,0,1944-07-19,30.0
7035,746,48.13,11.580000000000002,0,1944-07-19,23.0
7036,746,48.13,11.580000000000002,0,1944-07-19,35.0
7037,746,48.13,11.580000000000002,0,1944-07-19,30.0
7038,746,48.13,11.580000000000002,0,1944-07-19,30.0
7039,746,48.13,11.580000000000002,0,1944-07-19,28.0
7028,746,49.98,10.63,0,1944-07-19,30.0
7055,746,48.13,11.580000000000002,0,1944-07-19,59.0
7043,746,50.35,7.6,0,1944-07-19,3.0
6952,746,50.35,7.6,0,1944-07-19,1.0
7089,746,48.13,11.580000000000002,0,1944-07-19,48.0
7046,746,50.35,7.6,0,1944-07-19,0.0
7067,746,48.17,10.87,0,1944-07-19,0.0
7068,746,48.17,10.87,0,1944-07-19,5.0
7069,746,48.13,11.580000000000002,0,1944-07-19,70.0
7092,747,51.75,11.88,0,1944-07-20,25.0
7093,747,51.75,11.88,0,1944-07-20,25.0
7094,747,51.75,11.88,0,1944-07-20,30.0
7095,747,51.75,11.88,0,1944-07-20,5.0
7096,747,51.75,11.88,0,1944-07-20,30.0
7097,747,51.75,11.88,0,1944-07-20,33.0
7098,747,51.75,11.88,0,1944-07-20,22.0
7099,747,51.75,11.88,0,1944-07-20,0.0
7100,747,50.97,10.33,0,1944-07-20,33.0
7101,747,47.65,9.5,0,1944-07-20,72.0
7102,747,47.65,9.5,0,1944-07-20,57.0
7103,747,47.65,9.5,0,1944-07-20,80.0
7104,747,51.3,11.85,0,1944-07-20,40.0
7105,747,51.3,11.85,0,1944-07-20,33.0
7106,747,51.3,11.85,0,1944-07-20,43.0
7107,747,51.3,11.85,0,1944-07-20,13.0
7108,747,51.3,11.85,0,1944-07-20,3.0
7091,746,48.13,11.580000000000002,0,1944-07-19,30.0
7088,746,48.13,11.580000000000002,0,1944-07-19,70.0
7090,746,48.13,11.580000000000002,0,1944-07-19,72.0
7070,746,48.13,11.580000000000002,0,1944-07-19,48.0
6967,746,48.37,10.88,0,1944-07-19,5.0
7072,746,48.03000000000001,-1.73,0,1944-07-19,34.0
7073,746,48.03000000000001,-1.73,0,1944-07-19,34.0
7074,746,48.13,11.580000000000002,0,1944-07-19,52.0
7075,746,48.13,11.580000000000002,0,1944-07-19,65.0
7076,746,48.13,11.580000000000002,0,1944-07-19,59.0
7077,746,48.13,11.580000000000002,0,1944-07-19,62.0
7027,746,49.98,10.63,0,1944-07-19,45.0
7078,746,48.13,11.580000000000002,0,1944-07-19,49.0
7080,746,48.17,10.87,0,1944-07-19,0.0
7081,746,48.17,10.87,0,1944-07-19,3.0
7082,746,48.17,10.87,0,1944-07-19,30.0
7084,746,48.17,10.87,0,1944-07-19,33.0
6969,746,47.72,10.3,0,1944-07-19,2.0
7085,746,48.17,10.87,0,1944-07-19,0.0
7086,746,48.17,10.87,0,1944-07-19,0.0
7087,746,48.17,10.87,0,1944-07-19,5.0
7079,746,48.17,10.87,0,1944-07-19,30.0
7447,751,49.12,-1.0799999999999998,0,1944-07-24,21.0
7026,746,49.98,10.63,0,1944-07-19,38.0
7024,746,48.13,11.52,0,1944-07-19,62.0
6964,746,48.37,10.88,0,1944-07-19,0.0
6965,746,48.37,10.88,0,1944-07-19,25.0
6966,746,48.37,10.88,0,1944-07-19,28.0
7071,746,48.13,11.580000000000002,0,1944-07-19,72.0
6968,746,47.72,10.3,0,1944-07-19,45.0
6970,746,47.72,10.3,0,1944-07-19,0.0
8047,758,48.13,11.580000000000002,0,1944-07-31,40.0
6953,746,50.9,6.35,0,1944-07-19,3.0
6972,746,48.13,11.52,0,1944-07-19,58.0
6973,746,48.13,11.52,0,1944-07-19,72.0
6974,746,48.13,11.52,0,1944-07-19,49.0
6975,746,48.13,11.52,0,1944-07-19,62.0
6976,746,48.13,11.580000000000002,0,1944-07-19,4.0
6977,746,48.13,11.580000000000002,0,1944-07-19,5.0
6978,746,48.13,11.580000000000002,0,1944-07-19,5.0
6979,746,48.75,8.23,0,1944-07-19,23.0
6980,746,50.35,7.6,0,1944-07-19,1.0
6963,746,48.37,10.88,0,1944-07-19,28.0
6981,746,50.9,6.35,0,1944-07-19,3.0
6962,746,48.37,10.88,0,1944-07-19,23.0
6960,746,48.37,10.88,0,1944-07-19,0.0
6943,746,48.13,11.580000000000002,0,1944-07-19,35.0
6944,746,48.13,11.580000000000002,0,1944-07-19,30.0
6945,746,48.13,11.580000000000002,0,1944-07-19,30.0
6946,746,48.13,11.580000000000002,0,1944-07-19,28.0
6947,746,48.13,11.580000000000002,0,1944-07-19,23.0
6948,746,48.75,8.23,0,1944-07-19,23.0
6949,746,48.13,11.580000000000002,0,1944-07-19,4.0
6950,746,48.13,11.580000000000002,0,1944-07-19,5.0
6951,746,48.13,11.580000000000002,0,1944-07-19,5.0
6954,746,48.17,10.87,0,1944-07-19,0.0
6955,746,48.37,10.88,0,1944-07-19,0.0
6956,746,48.37,10.88,0,1944-07-19,5.0
7023,746,48.13,11.52,0,1944-07-19,49.0
7011,746,48.37,10.88,0,1944-07-19,28.0
6957,746,48.37,10.88,0,1944-07-19,18.0
6958,746,48.37,10.88,0,1944-07-19,3.0
6959,746,48.37,10.88,0,1944-07-19,30.0
6961,746,48.37,10.88,0,1944-07-19,0.0
6982,746,48.17,10.87,0,1944-07-19,0.0
6983,746,48.75,8.23,0,1944-07-19,23.0
6984,746,50.35,7.6,0,1944-07-19,1.0
7007,746,48.37,10.88,0,1944-07-19,30.0
7008,746,48.37,10.88,0,1944-07-19,0.0
7009,746,48.37,10.88,0,1944-07-19,0.0
7044,746,50.35,7.6,0,1944-07-19,18.0
7010,746,48.37,10.88,0,1944-07-19,23.0
6971,746,48.17,11.580000000000002,0,1944-07-19,70.0
7013,746,48.37,10.88,0,1944-07-19,25.0
7014,746,48.37,10.88,0,1944-07-19,28.0
7015,746,48.37,10.88,0,1944-07-19,5.0
7016,746,47.72,10.3,0,1944-07-19,45.0
7017,746,47.72,10.3,0,1944-07-19,2.0
7018,746,47.72,10.3,0,1944-07-19,0.0
7019,746,47.72,10.3,0,1944-07-19,58.0
7020,746,48.13,11.580000000000002,0,1944-07-19,30.0
7021,746,48.13,11.52,0,1944-07-19,58.0
7022,746,48.13,11.52,0,1944-07-19,72.0
7012,746,48.37,10.88,0,1944-07-19,0.0
6807,745,54.15,13.769999999999998,0,1944-07-18,45.0
7006,746,48.37,10.88,0,1944-07-19,3.0
7004,746,48.37,10.88,0,1944-07-19,0.0
7898,758,48.13,11.580000000000002,0,1944-07-31,28.0
7897,758,48.13,11.580000000000002,0,1944-07-31,30.0
6985,746,50.9,6.35,0,1944-07-19,3.0
6986,746,48.17,10.87,0,1944-07-19,0.0
6987,746,48.68,8.35,0,1944-07-19,34.0
6988,746,48.68,8.35,0,1944-07-19,34.0
6989,746,49.87,8.65,0,1944-07-19,2.0
6990,746,49.87,8.65,0,1944-07-19,0.0
6991,746,48.13,11.580000000000002,0,1944-07-19,23.0
6992,746,48.13,11.580000000000002,0,1944-07-19,33.0
7025,746,49.98,10.63,0,1944-07-19,2.0
6993,746,48.13,11.580000000000002,0,1944-07-19,30.0
6995,746,48.13,11.580000000000002,0,1944-07-19,35.0
6996,746,48.13,11.580000000000002,0,1944-07-19,30.0
6997,746,48.13,11.580000000000002,0,1944-07-19,30.0
6998,746,48.13,11.580000000000002,0,1944-07-19,28.0
6999,746,48.13,11.580000000000002,0,1944-07-19,23.0
7000,746,48.13,11.580000000000002,0,1944-07-19,4.0
7001,746,48.13,11.580000000000002,0,1944-07-19,5.0
7002,746,48.13,11.580000000000002,0,1944-07-19,5.0
6994,746,48.13,11.580000000000002,0,1944-07-19,23.0
6773,745,54.15,13.769999999999998,0,1944-07-18,45.0
7448,751,49.12,-1.0799999999999998,0,1944-07-24,23.0
7899,758,48.13,11.580000000000002,0,1944-07-31,33.0
7450,751,49.12,-1.0799999999999998,0,1944-07-24,23.0
7900,758,47.88,-1.23,0,1944-07-31,25.0
7881,755,48.6,-1.9,0,1944-07-28,32.0
7912,758,48.13,11.580000000000002,0,1944-07-31,5.0
7901,758,47.88,-1.23,0,1944-07-31,25.0
7902,758,48.4,-0.6300000000000002,0,1944-07-31,1.0
7903,758,48.4,-0.6300000000000002,0,1944-07-31,30.0
7904,758,47.43,-0.5300000000000002,0,1944-07-31,48.0
7905,758,48.3,-0.62,0,1944-07-31,2.0
7906,758,48.3,-0.62,0,1944-07-31,60.0
7907,758,47.22,-1.53,0,1944-07-31,71.0
7908,758,47.88,-1.23,0,1944-07-31,35.0
7909,758,48.13,11.580000000000002,0,1944-07-31,23.0
7910,758,48.13,11.580000000000002,0,1944-07-31,25.0
7911,758,48.13,11.580000000000002,0,1944-07-31,30.0
7895,757,48.71,0.9099999999999999,0,1944-07-30,0.0
7871,755,51.33,12.38,0,1944-07-28,30.0
7913,758,48.13,11.580000000000002,0,1944-07-31,0.0
7894,757,48.71,0.9099999999999999,0,1944-07-30,1.0
7892,757,48.71,0.9099999999999999,0,1944-07-30,1.0
7875,755,43.63,22.88,0,1944-07-28,3.0
7876,755,51.33,12.38,0,1944-07-28,28.0
7877,755,51.33,12.38,0,1944-07-28,30.0
7878,755,51.33,12.38,0,1944-07-28,33.0
7879,755,48.72,-0.13000000000000012,0,1944-07-28,2.0
7880,755,48.72,-0.13000000000000012,0,1944-07-28,60.0
7882,756,51.08,11.620000000000001,0,1944-07-29,1.0
7896,757,48.71,0.9099999999999999,0,1944-07-30,0.0
7883,756,53.88,8.7,0,1944-07-29,3.0
7884,756,51.08,11.620000000000001,0,1944-07-29,1.0
7887,756,53.88,8.7,0,1944-07-29,3.0
7888,756,52.150000000000006,9.97,0,1944-07-29,5.0
7889,756,52.150000000000006,9.97,0,1944-07-29,42.0
7890,756,52.150000000000006,9.97,0,1944-07-29,20.0
7891,757,48.71,0.9099999999999999,0,1944-07-30,0.0
7893,757,48.71,0.9099999999999999,0,1944-07-30,0.0
7874,755,43.63,22.88,0,1944-07-28,3.0
7914,758,48.13,11.580000000000002,0,1944-07-31,28.0
7916,758,48.13,11.580000000000002,0,1944-07-31,47.0
7938,758,48.13,11.580000000000002,0,1944-07-31,0.0
7939,758,48.13,11.580000000000002,0,1944-07-31,48.0
7940,758,48.13,11.580000000000002,0,1944-07-31,40.0
7941,758,48.13,11.580000000000002,0,1944-07-31,44.0
7942,758,48.13,11.580000000000002,0,1944-07-31,33.0
7943,758,48.13,11.580000000000002,0,1944-07-31,50.0
7944,758,48.13,11.580000000000002,0,1944-07-31,47.0
7945,758,48.13,11.580000000000002,0,1944-07-31,29.0
7946,758,48.13,11.580000000000002,0,1944-07-31,29.0
7947,758,48.13,11.580000000000002,0,1944-07-31,28.0
7948,758,48.13,11.580000000000002,0,1944-07-31,25.0
7949,758,48.13,11.580000000000002,0,1944-07-31,28.0
7950,758,48.13,11.580000000000002,0,1944-07-31,47.0
7951,758,48.13,11.580000000000002,0,1944-07-31,19.0
7952,758,48.13,11.580000000000002,0,1944-07-31,0.0
7886,756,51.08,11.620000000000001,0,1944-07-29,1.0
7953,758,48.13,11.580000000000002,0,1944-07-31,0.0
7937,758,48.13,11.580000000000002,0,1944-07-31,0.0
7885,756,53.88,8.7,0,1944-07-29,3.0
7954,758,48.13,11.580000000000002,0,1944-07-31,0.0
7915,758,48.13,11.580000000000002,0,1944-07-31,6.0
7936,758,48.13,11.580000000000002,0,1944-07-31,0.0
7934,758,48.13,11.580000000000002,0,1944-07-31,0.0
7918,758,48.13,11.580000000000002,0,1944-07-31,0.0
7919,758,48.13,11.580000000000002,0,1944-07-31,0.0
7920,758,48.13,11.580000000000002,0,1944-07-31,0.0
7921,758,48.13,11.580000000000002,0,1944-07-31,0.0
7922,758,48.13,11.580000000000002,0,1944-07-31,0.0
7923,758,48.13,11.580000000000002,0,1944-07-31,0.0
7003,746,48.17,11.580000000000002,0,1944-07-19,70.0
7924,758,48.13,11.580000000000002,0,1944-07-31,5.0
7926,758,48.13,11.580000000000002,0,1944-07-31,20.0
7927,758,48.13,11.580000000000002,0,1944-07-31,30.0
7928,758,48.13,11.580000000000002,0,1944-07-31,30.0
7929,758,48.13,11.580000000000002,0,1944-07-31,0.0
7930,758,48.13,11.580000000000002,0,1944-07-31,35.0
7931,758,48.13,11.580000000000002,0,1944-07-31,30.0
7932,758,48.13,11.580000000000002,0,1944-07-31,30.0
7933,758,48.13,11.580000000000002,0,1944-07-31,0.0
7935,758,48.13,11.580000000000002,0,1944-07-31,0.0
7873,755,48.6,-1.9,0,1944-07-28,2.0
7872,755,51.33,12.38,0,1944-07-28,33.0
7925,758,48.13,11.580000000000002,0,1944-07-31,0.0
7005,746,48.37,10.88,0,1944-07-19,18.0
7811,752,49.12,-1.0799999999999998,0,1944-07-25,8.0
7849,753,48.2,16.37,0,1944-07-26,30.0
7796,752,49.12,-1.0799999999999998,0,1944-07-25,23.0
7795,752,49.12,-1.0799999999999998,0,1944-07-25,23.0
7814,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
7815,752,49.12,-1.0799999999999998,0,1944-07-25,28.0
7816,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
7817,752,49.12,-1.0799999999999998,0,1944-07-25,29.0
7818,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
7819,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
7820,752,49.12,-1.0799999999999998,0,1944-07-25,29.0
7821,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
7822,752,49.12,-1.0799999999999998,0,1944-07-25,29.0
7823,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
7824,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
7825,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
7826,752,49.12,-1.0799999999999998,0,1944-07-25,29.0
7827,752,53.550000000000004,13.28,0,1944-07-25,0.0
7810,752,49.12,-1.0799999999999998,0,1944-07-25,26.0
7828,753,40.72,19.950000000000003,0,1944-07-26,66.0
7809,752,49.12,-1.0799999999999998,0,1944-07-25,23.0
7807,752,49.12,-1.0799999999999998,0,1944-07-25,0.0
7790,752,49.12,-1.0799999999999998,0,1944-07-25,25.0
7791,752,49.12,-1.0799999999999998,0,1944-07-25,25.0
7792,752,49.12,-1.0799999999999998,0,1944-07-25,0.0
7797,752,49.12,-1.0799999999999998,0,1944-07-25,0.0
7793,752,49.12,-1.0799999999999998,0,1944-07-25,26.0
7798,752,49.12,-1.0799999999999998,0,1944-07-25,27.0
7864,755,48.6,-1.9,0,1944-07-28,32.0
7831,753,48.2,16.37,0,1944-07-26,81.0
7799,752,49.12,-1.0799999999999998,0,1944-07-25,0.0
7800,752,49.12,-1.0799999999999998,0,1944-07-25,27.0
7801,752,49.12,-1.0799999999999998,0,1944-07-25,11.0
7802,752,49.12,-1.0799999999999998,0,1944-07-25,25.0
7803,752,49.12,-1.0799999999999998,0,1944-07-25,25.0
7804,752,49.12,-1.0799999999999998,0,1944-07-25,25.0
7805,752,49.12,-1.0799999999999998,0,1944-07-25,25.0
7806,752,49.12,-1.0799999999999998,0,1944-07-25,0.0
7808,752,49.12,-1.0799999999999998,0,1944-07-25,0.0
7829,753,47.95,16.180000000000003,0,1944-07-26,0.0
7830,753,48.22,15.630000000000003,0,1944-07-26,67.0
7854,753,47.95,16.180000000000003,0,1944-07-26,0.0
7812,752,49.12,-1.0799999999999998,0,1944-07-25,29.0
7855,753,48.22,15.630000000000003,0,1944-07-26,67.0
7856,753,47.07,15.430000000000001,0,1944-07-26,0.0
7857,753,48.2,15.919999999999998,0,1944-07-26,0.0
7858,753,47.95,16.180000000000003,0,1944-07-26,0.0
7859,753,47.07,15.430000000000001,0,1944-07-26,0.0
7860,753,48.2,15.919999999999998,0,1944-07-26,0.0
7861,753,48.22,15.630000000000003,0,1944-07-26,67.0
7862,755,48.72,-0.13000000000000012,0,1944-07-28,2.0
7863,755,48.72,-0.13000000000000012,0,1944-07-28,60.0
7865,755,51.33,12.38,0,1944-07-28,28.0
7794,752,49.12,-1.0799999999999998,0,1944-07-25,27.0
7866,755,51.33,12.38,0,1944-07-28,30.0
7867,755,51.33,12.38,0,1944-07-28,33.0
7841,753,48.2,16.37,0,1944-07-26,30.0
7870,755,51.33,12.38,0,1944-07-28,28.0
7853,753,47.18,15.300000000000002,0,1944-07-26,33.0
7852,753,40.72,19.950000000000003,0,1944-07-26,66.0
7851,753,48.2,16.37,0,1944-07-26,47.0
7850,753,48.2,16.37,0,1944-07-26,66.0
7832,753,48.2,16.37,0,1944-07-26,30.0
7833,753,48.2,16.37,0,1944-07-26,66.0
7834,753,48.2,16.37,0,1944-07-26,47.0
7835,753,47.07,15.430000000000001,0,1944-07-26,0.0
7836,753,48.2,15.919999999999998,0,1944-07-26,0.0
7837,753,49.1,-1.23,0,1944-07-26,49.0
7838,753,47.99999999999999,16.33,0,1944-07-26,3.0
7839,753,49.1,-1.23,0,1944-07-26,49.0
7955,758,48.25,8.0,0,1944-07-31,3.0
7840,753,48.2,16.37,0,1944-07-26,81.0
7842,753,48.2,16.37,0,1944-07-26,66.0
7843,753,48.2,16.37,0,1944-07-26,47.0
7844,753,47.99999999999999,16.33,0,1944-07-26,3.0
7845,753,49.1,-1.23,0,1944-07-26,49.0
7846,753,49.1,-1.23,0,1944-07-26,49.0
7847,753,47.99999999999999,16.33,0,1944-07-26,3.0
7848,753,48.2,16.37,0,1944-07-26,81.0
7869,755,43.63,22.88,0,1944-07-28,3.0
7789,752,49.12,-1.0799999999999998,0,1944-07-25,25.0
7958,758,48.13,11.580000000000002,0,1944-07-31,33.0
8045,758,48.13,11.580000000000002,0,1944-07-31,0.0
7868,755,48.6,-1.9,0,1944-07-28,2.0
7956,758,48.13,11.580000000000002,0,1944-07-31,30.0
8065,758,48.3,-0.62,0,1944-07-31,2.0
8066,758,48.3,-0.62,0,1944-07-31,60.0
8067,758,47.22,-1.53,0,1944-07-31,71.0
8068,758,48.13,11.580000000000002,0,1944-07-31,23.0
8069,758,48.13,11.580000000000002,0,1944-07-31,25.0
8070,758,48.13,11.580000000000002,0,1944-07-31,30.0
8071,758,48.13,11.580000000000002,0,1944-07-31,5.0
8072,758,48.13,11.580000000000002,0,1944-07-31,0.0
8073,758,47.88,-1.23,0,1944-07-31,35.0
7813,752,49.12,-1.0799999999999998,0,1944-07-25,2.0
8074,758,47.88,-1.23,0,1944-07-31,35.0
8076,758,48.13,11.580000000000002,0,1944-07-31,25.0
8077,758,48.13,11.580000000000002,0,1944-07-31,30.0
8078,758,48.13,11.580000000000002,0,1944-07-31,5.0
8079,758,48.13,11.580000000000002,0,1944-07-31,0.0
8080,759,47.43,-0.6000000000000001,0,1944-08-01,72.0
8081,759,47.43,-0.5300000000000002,0,1944-08-01,65.0
8064,758,47.43,-0.5300000000000002,0,1944-07-31,48.0
8082,759,49.77,0.5799999999999997,0,1944-08-01,2.0
8063,758,48.4,-0.6300000000000002,0,1944-07-31,30.0
8061,758,48.13,11.580000000000002,0,1944-07-31,0.0
8044,758,48.13,11.580000000000002,0,1944-07-31,0.0
8075,758,48.13,11.580000000000002,0,1944-07-31,23.0
8048,758,48.13,11.580000000000002,0,1944-07-31,44.0
5575,719,49.63,-1.6199999999999999,0,1944-06-22,0.0
5796,726,51.33,12.38,0,1944-06-29,35.0
8115,761,47.65,9.5,0,1944-08-03,70.0
8050,758,48.13,11.580000000000002,0,1944-07-31,50.0
8051,758,48.13,11.580000000000002,0,1944-07-31,47.0
8052,758,48.13,11.580000000000002,0,1944-07-31,29.0
8053,758,48.13,11.580000000000002,0,1944-07-31,29.0
8054,758,48.13,11.580000000000002,0,1944-07-31,28.0
8055,758,48.13,11.580000000000002,0,1944-07-31,25.0
8056,758,48.13,11.580000000000002,0,1944-07-31,28.0
8057,758,48.13,11.580000000000002,0,1944-07-31,47.0
8058,758,48.13,11.580000000000002,0,1944-07-31,19.0
8059,758,48.13,11.580000000000002,0,1944-07-31,0.0
8060,758,48.13,11.580000000000002,0,1944-07-31,0.0
8062,758,48.4,-0.6300000000000002,0,1944-07-31,1.0
8043,758,48.13,11.580000000000002,0,1944-07-31,0.0
8083,759,49.77,0.5799999999999997,0,1944-08-01,28.0
8085,759,48.49,3.5,0,1944-08-01,112.0
8107,760,48.49,3.5,0,1944-08-02,28.0
8108,760,48.15,-0.4000000000000001,0,1944-08-02,8.0
8109,760,48.3,2.2800000000000002,0,1944-08-02,31.0
8110,760,47.22,-1.53,0,1944-08-02,62.0
8111,760,48.45,3.35,0,1944-08-02,8.0
8112,761,47.65,9.5,0,1944-08-03,84.0
8113,761,47.65,9.5,0,1944-08-03,55.0
8116,761,47.65,9.5,0,1944-08-03,75.0
8114,761,47.65,9.5,0,1944-08-03,96.0
8117,761,47.65,9.5,0,1944-08-03,54.0
8100,760,50.55,2.0600000000000005,0,1944-08-02,30.0
8119,761,47.65,9.5,0,1944-08-03,69.0
8120,761,47.65,9.5,0,1944-08-03,41.0
8121,761,47.65,9.5,0,1944-08-03,43.0
8122,761,47.65,9.5,0,1944-08-03,75.0
8123,761,47.65,9.5,0,1944-08-03,63.0
8106,760,48.49,3.5,0,1944-08-02,78.0
8084,759,48.49,3.5,0,1944-08-01,1.0
8105,760,48.83,0.3300000000000002,0,1944-08-02,27.0
8103,760,50.55,2.0600000000000005,0,1944-08-02,30.0
8086,759,47.43,-0.6000000000000001,0,1944-08-01,72.0
8087,759,47.43,-0.5300000000000002,0,1944-08-01,65.0
8089,759,49.77,0.5799999999999997,0,1944-08-01,28.0
8029,758,48.13,11.580000000000002,0,1944-07-31,0.0
8090,759,49.77,0.5799999999999997,0,1944-08-01,2.0
8091,759,49.77,0.5799999999999997,0,1944-08-01,28.0
8092,760,48.15,-0.4000000000000001,0,1944-08-02,8.0
8093,760,48.3,2.2800000000000002,0,1944-08-02,31.0
8094,760,47.22,-1.53,0,1944-08-02,62.0
8095,760,48.45,3.35,0,1944-08-02,8.0
8096,760,50.55,2.0600000000000005,0,1944-08-02,31.0
8097,760,50.55,2.0600000000000005,0,1944-08-02,30.0
8098,760,48.25,8.0,0,1944-08-02,19.0
8099,760,50.55,2.0600000000000005,0,1944-08-02,31.0
8118,761,47.65,9.5,0,1944-08-03,18.0
8101,760,48.25,8.0,0,1944-08-02,19.0
8102,760,50.55,2.0600000000000005,0,1944-08-02,31.0
8104,760,48.25,8.0,0,1944-08-02,19.0
8041,758,48.13,11.580000000000002,0,1944-07-31,0.0
8040,758,48.13,11.580000000000002,0,1944-07-31,0.0
7980,758,48.13,11.580000000000002,0,1944-07-31,20.0
7981,758,48.13,11.580000000000002,0,1944-07-31,30.0
7982,758,48.13,11.580000000000002,0,1944-07-31,30.0
7983,758,48.13,11.580000000000002,0,1944-07-31,0.0
7984,758,48.13,11.580000000000002,0,1944-07-31,35.0
7985,758,48.13,11.580000000000002,0,1944-07-31,30.0
7986,758,48.13,11.580000000000002,0,1944-07-31,30.0
7987,758,48.13,11.580000000000002,0,1944-07-31,0.0
7988,758,48.13,11.580000000000002,0,1944-07-31,0.0
7989,758,48.13,11.580000000000002,0,1944-07-31,0.0
7990,758,48.13,11.580000000000002,0,1944-07-31,0.0
7991,758,48.13,11.580000000000002,0,1944-07-31,0.0
7992,758,48.13,11.580000000000002,0,1944-07-31,0.0
7993,758,48.13,11.580000000000002,0,1944-07-31,48.0
7994,758,48.13,11.580000000000002,0,1944-07-31,40.0
7995,758,48.13,11.580000000000002,0,1944-07-31,44.0
7996,758,48.13,11.580000000000002,0,1944-07-31,33.0
7979,758,48.13,11.580000000000002,0,1944-07-31,0.0
7997,758,48.13,11.580000000000002,0,1944-07-31,50.0
7978,758,48.13,11.580000000000002,0,1944-07-31,5.0
7976,758,48.13,11.580000000000002,0,1944-07-31,0.0
7959,758,48.25,8.0,0,1944-07-31,3.0
8042,758,48.13,11.580000000000002,0,1944-07-31,0.0
7960,758,47.88,-1.23,0,1944-07-31,25.0
7962,758,48.13,11.580000000000002,0,1944-07-31,0.0
7961,758,47.88,-1.23,0,1944-07-31,25.0
7963,758,48.13,11.580000000000002,0,1944-07-31,0.0
7964,758,48.13,11.580000000000002,0,1944-07-31,0.0
7965,758,48.13,11.580000000000002,0,1944-07-31,4.0
7966,758,48.13,11.580000000000002,0,1944-07-31,45.0
7967,758,48.13,11.580000000000002,0,1944-07-31,8.0
7968,758,48.13,11.580000000000002,0,1944-07-31,0.0
7969,758,48.13,11.580000000000002,0,1944-07-31,6.0
7970,758,48.13,11.580000000000002,0,1944-07-31,47.0
7971,758,48.13,11.580000000000002,0,1944-07-31,3.0
7972,758,48.13,11.580000000000002,0,1944-07-31,0.0
8088,759,49.77,0.5799999999999997,0,1944-08-01,2.0
7973,758,48.13,11.580000000000002,0,1944-07-31,0.0
7975,758,48.13,11.580000000000002,0,1944-07-31,0.0
7977,758,48.13,11.580000000000002,0,1944-07-31,0.0
7998,758,48.13,11.580000000000002,0,1944-07-31,47.0
7999,758,48.13,11.580000000000002,0,1944-07-31,29.0
8000,758,48.13,11.580000000000002,0,1944-07-31,29.0
8023,758,48.13,11.580000000000002,0,1944-07-31,47.0
8024,758,48.13,11.580000000000002,0,1944-07-31,3.0
